imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,a_hat_W_x,a_hat_W_y,a_hat_W_z,q_norm,P_min_eigenvalue,P_symmetry_error,r_position_x,r_position_y,r_position_z,r_theta_x,r_theta_y,r_theta_z,position_residual_norm,attitude_residual_norm,NIS,delta_p_x,delta_p_y,delta_p_z,delta_v_x,delta_v_y,delta_v_z,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,delta_ba_x,delta_ba_y,delta_ba_z
425,1786181236.2054985,0.005965709686279297,396,True,True,,0.0013747919209036084,2.3419169041577394e-05,0.002182427149633362,-0.09874986303179296,-0.022763610013777885,0.005800484883884849,1.0,3.119976379889957e-09,0.0,-0.00021342335218617683,0.0002131620783779077,8.280536473550312e-05,-0.00019923618125734555,1.0768636016760042e-05,5.839902903189313e-05,0.00031280077900439096,0.0002078977297508061,0.41940842216497476,-2.6859275076739058e-05,2.638340197107859e-05,1.0274897120191296e-05,-0.00027518973793733766,0.0002614363662428457,0.00010143256472059461,-1.3468731029133678e-05,5.001550540563646e-07,3.668911163585593e-06,4.993142091089227e-06,-1.2365767469110982e-07,-1.2771261225405782e-06,1.4525324052132605e-05,3.0847352926520234e-05,-2.0743065109063068e-07
426,1786181236.2099414,0.004442930221557617,397,True,True,,0.0066961207788125195,-0.0010417231732837316,0.0011184382757559001,-0.02458178764822251,0.030312511398483007,0.019150096622279733,0.9999999999999999,3.0698621642786654e-09,0.0,-0.000218783705912275,0.00021913782931722026,8.573704599014464e-05,-0.00019750802786128082,1.6879277192611667e-05,4.783273017130488e-05,0.00032130754623209233,0.00020391738803701454,0.4061047677542944,-2.6479348157387667e-05,2.6051444902658343e-05,1.0217570669435935e-05,-0.00026490526745942886,0.000251086900216008,9.808497281261468e-05,-1.3209633094105298e-05,7.726410377185181e-07,2.969802720257268e-06,4.986497254962298e-06,-1.988718922333677e-07,-1.056890558288649e-06,1.6592520900107685e-05,2.8279155867053254e-05,-2.660078838022334e-07
427,1786181236.2154968,0.005555391311645508,398,True,True,,0.001364812281557557,0.002154270698608501,-0.0010110318336858087,0.07583569328870814,0.020646712688479823,-0.0030020411147919646,1.0,3.0452316092772218e-09,0.0,-0.00023174714911968625,0.0002329735635402605,9.13150459118748e-05,-0.00019785372470745594,8.176776268670149e-06,4.447726689622444e-05,0.0003410599068252346,0.0002029561118107056,0.4086144350103684,-2.7576218809920454e-05,2.7161152722217905e-05,1.067313296814685e-05,-0.0002682995471228276,0.0002530560215186092,9.905437623268794e-05,-1.3285348638751922e-05,3.7067079529478874e-07,2.765768198796903e-06,5.1203277580683615e-06,-9.774831909178661e-08,-1.0098356061215779e-06,1.6450027444098335e-05,2.6067665705217777e-05,-3.8857512149450656e-07
428,1786181236.2196326,0.004135847091674805,399,True,True,,-0.002901366046200511,-0.0010414265530724067,5.524000192031267e-05,0.08525387904594191,-0.02537563038522778,-0.06250029568534643,1.0,2.99571276848393e-09,0.0,-0.00023133792230566226,0.00023396408692294424,9.050676404690188e-05,-0.00016258463441427818,2.097467379295415e-06,4.146947019314228e-05,0.0003412446374738059,0.00016780309793067472,0.3050319083354807,-2.6409433277393036e-05,2.6121340113140833e-05,1.0134402604968937e-05,-0.00025202272630324765,0.00023706478524999347,9.180439298121998e-05,-1.0771615399573642e-05,9.202091724053257e-08,2.5430566503112523e-06,4.212341237562538e-06,-2.2757100458855726e-08,-9.450871791069673e-07,1.55631236450297e-05,1.9683328768318076e-05,-4.73121387767947e-07
429,1786181236.2255285,0.005895853042602539,400,True,True,,0.007747065612561926,-0.004237195795971948,5.618508909941908e-05,0.03523140585772938,-0.02486586172055827,-0.014255186526645147,1.0,2.968859170289877e-09,0.0,0.0012462623739121614,0.0006825102317255111,0.0006622023137195015,0.0005901358653897817,-0.00012446813476956747,8.256448434922352e-05,0.0015676421866403852,0.0006087442404394599,4.631103499895804,0.00013700411140778554,7.256746759851008e-05,7.148359475595624e-05,0.0012719473939603813,0.0006188555756306505,0.0006250029794408942,3.834039934080161e-05,-6.179197960643551e-06,4.769059307296865e-06,-1.5217157695493055e-05,1.7775119487738718e-06,-1.8149817798169966e-06,-0.00011259491039962037,-6.806926201284565e-05,-6.094618914058775e-06
430,1786181236.22958,0.0040514469146728516,401,True,True,,0.006697018770257419,-0.0031737103079207216,-0.0010072619291207636,-0.05801381086367972,-0.006178678550368703,0.04607635680742206,1.0,2.909722608324296e-09,0.0,0.001109005190419456,0.0006422768893431519,0.0006080866394569473,0.0005406742965658029,-0.00011142486663249627,7.590092369583288e-05,0.0014185138265267816,0.0005572298862129311,3.8490495279977646,0.00011744880382895472,6.568198824641009e-05,6.310053959780332e-05,0.001071973305238642,0.0005469030638725415,0.0005394801990788369,3.469660664697909e-05,-5.423439327239158e-06,4.339082446795063e-06,-1.393006211164627e-05,1.5997990042471563e-06,-1.6760009226752236e-06,-0.00010132612016058955,-5.807292885315101e-05,-5.692538883620567e-06
431,1786181236.2354913,0.005911350250244141,402,True,True,,0.0013846268323690653,2.048489307503133e-05,-0.0010055859281980894,-0.13239554606137224,0.012196812453254748,0.04640440408153701,1.0,2.8911530982216945e-09,0.0,0.0009857730357124448,0.0006199592892167927,0.000566465830910641,0.0005038400927275739,-0.00010207291187741596,6.55469042226054e-05,0.001294983218351961,0.000518237508322229,3.275225978826112,0.00010390921292955051,6.283301097650169e-05,5.825477775975715e-05,0.000926145275362947,0.0005058279435796833,0.00048248382207223697,3.271303649149715e-05,-4.943201559500487e-06,3.7899544648123437e-06,-1.3335953471487262e-05,1.5096797952789498e-06,-1.4932475863936884e-06,-9.583507658263653e-05,-5.024315323557802e-05,-5.683520789315909e-06
432,1786181236.2395546,0.00406336784362793,403,True,True,,0.0013979627858405526,0.0010842382132797523,-0.0020693576806116963,-0.13741520118883063,0.0018171977296393192,0.0010302116661708993,1.0,2.8393276823873694e-09,0.0,0.0008731094091989928,0.0005850884737505953,0.0005210692127930296,0.00047342572300453973,-9.758374878601536e-05,7.82133832698698e-05,0.001173099180405631,0.0004896650248404749,2.856631334662692,8.883269721024401e-05,5.712089120371424e-05,5.160511923211362e-05,0.0007798499901458218,0.00044929732464139306,0.0004184700108606884,3.037059700710332e-05,-4.6435964664419195e-06,4.4767949011038285e-06,-1.2501372247213088e-05,1.4518852965747867e-06,-1.786033437211352e-06,-8.7051106264074e-05,-4.3922677140498035e-05,-5.338590134487694e-06
433,1786181236.2454982,0.0059435367584228516,404,True,True,,0.002475728158087766,0.0010827863279831776,0.006454544352825515,-0.0008606467816814792,0.06682391245821107,0.023438985995607453,1.0,2.8277483602894222e-09,0.0,0.0007675245566980344,0.0005646379387153691,0.00048470231782064485,0.0004323029573029131,-8.746576694582906e-05,5.144631682080386e-05,0.0010690398888123682,0.00044405273424976554,2.339716897845369,7.781255803035788e-05,5.465664206595044e-05,4.760276149812932e-05,0.0006688931383192435,0.00041646808147592483,0.0003746030304136878,2.8072988595965495e-05,-4.151643418480667e-06,2.9793063806300136e-06,-1.1704327005719357e-05,1.3391475647435706e-06,-1.2090352626792685e-06,-8.110126965124518e-05,-3.725255214013592e-05,-5.310212305538735e-06
434,1786181236.2497458,0.0042476654052734375,405,True,True,,-0.0007083605149065149,0.0032119761804184337,6.41643880881955e-05,0.1595184510985186,0.013760584191381143,-0.029841548079724944,1.0,2.7850688525275193e-09,0.0,0.0006757260689555259,0.0005347505769101348,0.00044624680734433545,0.0004072512551446236,-8.895771901082306e-05,4.823512565779293e-05,0.0009704123416552484,0.00041963518433956766,2.045451272265578,6.641774613917726e-05,5.005494386339565e-05,4.23780238550687e-05,0.0005629807619214516,0.0003727099412494663,0.0003266272126763387,2.618949929348933e-05,-4.162218633681239e-06,2.7706972032006097e-06,-1.1011408488196402e-05,1.3734493832897235e-06,-1.1369396181192972e-06,-7.433953198155288e-05,-3.261781778893546e-05,-5.0189596082474214e-06
435,1786181236.2554839,0.005738019943237305,406,True,True,,0.0003679148935816815,1.4810731035144395e-05,0.001130566327706313,0.18826437419333397,-0.02264836110793575,-0.07041059241621106,1.0,2.77440775445035e-09,0.0,0.0005867914218789299,0.0005152919882321499,0.0004144526073811628,0.00037895888543757145,-0.00010083432965581563,2.890264592241361e-05,0.000884093303725338,0.0003932082931863728,1.7820829433917171,5.730752429119264e-05,4.767387031482692e-05,3.891594217879271e-05,0.0004769862370505178,0.0003446483147743129,0.00029186998379646074,2.4602174304546565e-05,-4.7088482227148225e-06,1.6753491372175095e-06,-1.045106143319141e-05,1.6002797495464435e-06,-6.971971288759043e-07,-7.129296256699767e-05,-2.8177006387446593e-05,-4.9776722867986134e-06
436,1786181236.259928,0.004444122314453125,407,True,True,,0.00037836595501487293,-0.0053131135487144016,-0.0041950594751648095,0.09524243263469236,-0.056367211413217454,-0.03353044293206153,1.0,2.7401268438528908e-09,0.0,0.0005102998529825375,0.0004904130222849641,0.000382292854192395,0.0003586784572394385,-9.247233926284963e-05,3.579377874062265e-05,0.0008043995889775428,0.00037213245466223436,1.5581659476283716,4.853904625417727e-05,4.4041992659699753e-05,3.485018403286757e-05,0.0003989204305049744,0.0003111426665530907,0.0002560753261536221,2.311624964541789e-05,-4.267863822723547e-06,2.0621733452643506e-06,-9.892061480474867e-06,1.4807023149937215e-06,-8.670424998787303e-07,-6.350648416204368e-05,-2.477424618013885e-05,-4.722132284832927e-06
437,1786181236.2652113,0.005283355712890625,408,True,True,,0.002518787016495348,-0.004249328251029396,0.0011321305673350698,-0.043274882555948,-0.010490347981079883,0.0771598448055677,1.0,2.7247504972080966e-09,0.0,0.00043749102767407736,0.0004703558644244231,0.00035442562472141285,0.000340275448692051,-7.373644204536197e-05,1.7771099522480565e-05,0.0007336556153625012,0.00034862624090323946,1.3258215478771378,4.1106510166800436e-05,4.150290693398285e-05,3.176157288604222e-05,0.00033325559154146904,0.0002855150112527368,0.0002279322761131866,2.201320742828173e-05,-3.3873998582911664e-06,1.0274726790229692e-06,-9.495409256685822e-06,1.2015214469807629e-06,-4.3713970600970557e-07,-5.5366221111070925e-05,-2.1796396181317678e-05,-4.587303576276558e-06
438,1786181236.2698224,0.004611015319824219,409,True,True,,0.004658811425752033,0.0010757912275236232,-0.00419375529295892,-0.18500966171368796,-0.00918399492219564,0.04457100844639328,1.0,2.697922045756407e-09,0.0,0.00037259550397902765,0.00044862226786620066,0.00032682166807357707,0.0003027840941598385,-7.331582017269007e-05,3.611249818538661e-05,0.0006685071065689535,0.0003136200403178625,1.0909891398146274,3.4243769882156775e-05,3.857394736065428e-05,2.8541443290112974e-05,0.0002744455129553004,0.0002598229716378871,0.00020077381234155666,1.949229458123704e-05,-3.3381256033708082e-06,2.0804997568228567e-06,-8.460011186700348e-06,1.2083522933880713e-06,-8.925531310472302e-07,-4.939050261383493e-05,-1.8139670186332862e-05,-4.3642672781811015e-06
439,1786181236.2753527,0.005530357360839844,410,True,True,,-0.001724315563061266,9.319875230235329e-06,0.005394518260172128,-0.19955568584451938,-0.0003195967175344842,0.013450406967963957,1.0,2.690854392397254e-09,0.0,0.0003101547047870846,0.0004330269253041072,0.00030175949378722765,0.0002967319153237931,-7.016993715937411e-05,3.2211316200959446e-05,0.0006121822041113384,0.00030661248921737586,1.0035858723961895,2.8290558255858453e-05,3.671316266674551e-05,2.60080308065463e-05,0.00022383577626947576,0.00024063300321297914,0.0001787460281658021,1.923631541336205e-05,-3.1918178852444584e-06,1.8682177355109138e-06,-8.407611598873543e-06,1.181439322672646e-06,-8.095507434908161e-07,-4.372444247004164e-05,-1.6444807537316334e-05,-4.260688005045157e-06
440,1786181236.2796543,0.004301548004150391,411,True,True,,0.003610415048537607,8.138435907562632e-06,0.005395327810915618,-0.05581332686396661,0.036173465334859795,0.03370004878780186,1.0,2.66101925830463e-09,0.0,0.0002581905552072926,0.000412488328866676,0.00027744049544277654,0.0002838892709782994,-6.316267235705224e-05,3.122810665548803e-05,0.0005601626663398824,0.0002925027111005318,0.8911789763804666,2.296128307680297e-05,3.3963446998615964e-05,2.3233311896941965e-05,0.00018005706939374055,0.00021803365438718763,0.00015691263121842252,1.8242834473961284e-05,-2.843401018206419e-06,1.7975853363967154e-06,-8.013182493478683e-06,1.0698835187102105e-06,-7.845772014736066e-07,-3.725870263284053e-05,-1.4600220776913426e-05,-4.011834603616507e-06
441,1786181236.285512,0.005857706069946289,412,True,True,,0.006814221231031086,0.0010723315523888523,0.006461378388117091,0.13059124976856598,0.02385708587410405,-0.03450809216411166,1.0,2.6632973160373422e-09,0.0,0.00020177861662989526,0.00039881460098877344,0.0002560556414784058,0.00024369834594682334,-6.068977409654846e-05,3.6721973352286146e-06,0.0005151040551420914,0.0002511685042563588,0.6791595093074014,1.7913218922063047e-05,3.254886114583765e-05,2.126316893934217e-05,0.00013877297016947382,0.00020409951434361895,0.00014033026828817152,1.5833840897972913e-05,-2.739775895343891e-06,2.132109410179892e-07,-6.994236712853743e-06,1.0534123629337366e-06,-9.39178357247256e-08,-3.153991377794819e-05,-1.1833403151562998e-05,-3.923584537047219e-06
442,1786181236.2897735,0.004261493682861328,413,True,True,,-0.00063563553225606,0.0010712781400259185,-0.0009953786940471842,0.17850828137884503,-0.02951392804738146,-0.06787418072160989,1.0,2.6350097261901126e-09,0.0,0.00016021509380876112,0.00037958958399393616,0.0002350513255448541,0.00023258713476481855,-6.649043700967467e-05,1.6899068269848318e-06,0.00047434824148639217,0.00024191033309251027,0.623914067118994,1.3868175043223506e-05,3.0098895198168366e-05,1.897406646310286e-05,0.00010641396480475865,0.00018508169684036942,0.00012320622222293198,1.4968658136034846e-05,-2.9723961399613225e-06,9.709389115208063e-08,-6.638808603574545e-06,1.1612335938956056e-06,-4.296984145266774e-08,-2.713113567851301e-05,-1.0500870832973218e-05,-3.690196916649574e-06
443,1786181236.2954957,0.0057222843170166016,414,True,True,,0.002566796276347515,-0.003190941093567977,-0.0009953357242057318,0.09740588057636876,-0.027096578177129817,-0.024233024303059736,1.0,2.6368819266351192e-09,0.0,0.0001129564924128015,0.00036703868887114424,0.00021594173891154294,0.00021097181971266947,-5.718847715040363e-05,-1.0740498559688402e-05,0.0004405762169143869,0.00021884923792640454,0.5129198276398526,9.747299917385726e-06,2.8798613289594715e-05,1.7263390461549023e-05,7.39714987771045e-05,0.00017299273308149266,0.00010975311567741685,1.3703644106510769e-05,-2.5625994074404375e-06,-6.257618427395242e-07,-6.105524172361565e-06,1.0203719682307815e-06,2.7937949439455723e-07,-2.0682607094674787e-05,-8.977633618147598e-06,-3.5755815450591305e-06
444,1786181236.2997096,0.004213809967041016,415,True,True,,0.00044237280051987604,-0.0010614324655362078,-0.004191411103700126,-0.05080183757574888,0.004054070594466365,0.060312757910635284,1.0,2.6098800146967025e-09,0.0,7.825672230121414e-05,0.00035049742011287327,0.00019721930006045933,0.0002014282116168813,-5.212466116764021e-05,-4.4194307661406425e-07,0.0004097169857443633,0.00020806369229324799,0.456107397265724,6.5863533221406075e-06,2.6733131137687372e-05,1.5336058857947877e-05,4.950250052429536e-05,0.00015764293129030544,9.604908340612431e-05,1.2952477992202679e-05,-2.313231656017756e-06,-2.596582164243569e-08,-5.789626106463244e-06,9.339484347383967e-07,1.1626129242724055e-08,-1.5502148190676017e-05,-7.994888679826859e-06,-3.3327690791751764e-06
445,1786181236.305482,0.00577235221862793,416,True,True,,0.0025786914266263394,2.8995860290536267e-06,0.0011349002701706301,-0.16837479639895023,0.020151914663927073,0.044192249354990665,1.0,2.6147841416085923e-09,0.0,3.89546873783269e-05,0.0003388766924937031,0.00018017550890731242,0.00018954272060245846,-4.592768114097403e-05,9.105347698264432e-06,0.0003857694834926993,0.00019524011418014205,0.39928654256006657,3.26409247099715e-06,2.559471081445698e-05,1.389184049182619e-05,2.402642763737078e-05,0.00014738694661828587,8.528939202336055e-05,1.2310863759337371e-05,-2.045855916529684e-06,5.299814432979866e-07,-5.523995722132726e-06,8.409798256461446e-07,-2.3947528641975943e-07,-9.680614828298786e-06,-7.073351786117775e-06,-3.2138940699133474e-06
446,1786181236.3097703,0.004288434982299805,417,True,True,,0.003649480422348472,0.0010673216062034073,0.005396197745457052,-0.1470256987478318,-0.018795633621110006,-0.0034995498799119673,1.0,2.5910215680388356e-09,0.0,9.826457211187418e-06,0.0003235461034784004,0.00016405195268063503,0.00015755344077883777,-4.0508970370305904e-05,-2.542447345189521e-06,0.000362893487838661,0.00016269765646811303,0.29544000124254416,7.875929423759699e-07,2.3818370302985762e-05,1.2327569941452752e-05,5.280147533147826e-06,0.0001353482773326457,7.461740234966805e-05,1.0137232198791258e-05,-1.7897269745415637e-06,-1.4730058142822136e-07,-4.556983498887524e-06,7.452436196098875e-07,6.69571049059115e-08,-4.921798907075676e-06,-5.767728293624375e-06,-2.9831552571440315e-06
447,1786181236.3154936,0.005723237991333008,418,True,True,,-0.00486807859415264,0.003197105362583797,0.0011350727883521448,0.02299720500884962,0.0175147168964164,0.004607846323057885,1.0,2.5965329260338877e-09,0.0,-2.382127147444995e-05,0.0003136286733071078,0.00014799654156760506,0.0001652735552645286,-4.702852377827231e-05,-2.8790356165371907e-06,0.00034761095208725494,0.00017185842709806814,0.3163387945462219,-2.0010869450966576e-06,2.2842192916911645e-05,1.1025958024353096e-05,-1.585330644936739e-05,0.00012645691946807776,6.552976753912103e-05,1.0735678244320576e-05,-2.0861969234812435e-06,-1.6813741750655018e-07,-4.843668796163191e-06,8.832639958164384e-07,7.695637261780001e-08,-3.023271033937996e-07,-5.516280218232847e-06,-2.8439720970212073e-06
448,1786181236.3198113,0.004317760467529297,419,True,True,,0.0015283520746435227,4.3009858798114323e-07,0.002200261831979529,0.20017197103867584,0.003546797392893377,-0.03477874897073896,1.0,2.5748188309803252e-09,0.0,-4.629200365898183e-05,0.00029988314859282286,0.0001346005478886584,0.0001579521459097038,-4.8934091559267224e-05,-1.8195104198827817e-05,0.00033194903208871586,0.0001663565073299428,0.2986550529296767,-3.786684478802709e-06,2.1295643710648175e-05,9.786705545633098e-06,-2.9245496132983135e-05,0.00011585961859260706,5.740256819063305e-05,1.0170099752336792e-05,-2.154251302783649e-06,-1.0529387101503155e-06,-4.598287941522832e-06,9.228631499779156e-07,4.828929118791857e-07,3.2144194705524037e-06,-4.946884936566633e-06,-2.6443806811478006e-06
449,1786181236.3255,0.005688667297363281,420,True,True,,0.003663479362585045,-0.002131021764561997,-0.004191810060932352,0.18324509409619621,-0.03293711518051627,-0.07265472256691119,1.0,2.5895070624067778e-09,0.0,-0.0016626892647224898,0.0003209753070812192,0.0025870801218688478,-0.0006326198953376309,-0.00012661951482351375,-0.0001702797753239425,0.003092012984408091,0.0006672597960281359,10.836599751824675,-0.00013758420135385801,2.4080642822992342e-05,0.00018986843336369898,-0.0010331562197523948,0.00015118349522085257,0.0010946990417191713,-4.104997249713836e-05,-5.218578583173905e-06,-9.976652499899241e-06,1.8769534750369032e-05,2.3265176175880327e-06,4.598073215900313e-06,0.00026355843467783127,7.1347973954301045e-06,-5.236506809354474e-05
450,1786181236.3297353,0.004235267639160156,421,True,True,,0.007905766827834676,-0.005329143282179585,6.46498658517479e-05,0.032344559373167193,-0.042295786149247686,-0.01401323890576478,0.9999999999999999,2.5752104499783043e-09,0.0,-0.0015809605213781535,0.0003063111548182243,0.0024435329342252184,-0.0006150340204082379,-0.00011079462402135692,-0.00017258967109674858,0.0029264510749994884,0.0006483282267037573,9.887198153412735,-0.00012809474163036163,2.2390973409540748e-05,0.00017478551469527403,-0.0009601356668225742,0.00013959089652289142,0.0009952945560760013,-3.9529343251444934e-05,-4.5488330613287885e-06,-1.0022382842060889e-05,1.8107943183784056e-05,2.0530061604319567e-06,4.6351311305620605e-06,0.00025436637129770977,5.666099136209327e-06,-5.0414236676810646e-05
451,1786181236.3355417,0.005806446075439453,422,True,True,,-0.0027649851153491076,-0.0010701382883400172,-0.004201043265278813,-0.15443294847687516,0.01563661756020763,0.09693940715252225,1.0,2.5920810361530316e-09,0.0,-0.0015241618329109672,0.0002949212507792759,0.0023247051489948324,-0.000587338153617802,-9.385587686885541e-05,-0.0001682400915415216,0.0027954072810284403,0.0006181260071537923,8.99717130733473,-0.000123749899538961,2.13678003429365e-05,0.00016495761267242795,-0.0009253046548133396,0.00013142612268741456,0.0009239441035638433,-3.815791441238044e-05,-3.894297207768019e-06,-9.86231556593183e-06,1.752064408527305e-05,1.7884708714363416e-06,4.580664981697815e-06,0.0002573951072337809,3.891785140148523e-06,-5.049541934703777e-05
452,1786181236.3395283,0.0039865970611572266,423,True,True,,-0.00597829875943438,0.0031891312407885462,-0.005270885930260512,-0.22927882311974437,0.010799751714261363,0.059214004211312954,1.0,2.5728101600460932e-09,0.0,-0.0014455275378787583,0.00028171934422405176,0.0021940997853022006,-0.0005452887648121031,-8.860141973831194e-05,-0.00014737290378186754,0.002642534677074081,0.000571759408649349,7.92561595035717,-0.00011468245492686957,1.9833948418967362e-05,0.0001515201396709654,-0.000856905760384883,0.00012058523411640004,0.0008395042045674338,-3.497965072609305e-05,-3.6512226807380643e-06,-8.539178588487263e-06,1.6085412589903133e-05,1.6913560042927033e-06,3.976962748940204e-06,0.00024549495642311867,2.578225143239163e-06,-4.831741683498519e-05
453,1786181236.3455026,0.005974292755126953,424,True,True,,-0.003863856172024284,0.004252704884784254,0.001116722106990549,-0.16766734527628216,0.010898380818636583,-0.01539448587571357,1.0,2.593039874898102e-09,0.0,-0.00139357936338063,0.000272045515635172,0.002090137766509602,-0.0005032484015602376,-9.038632025063754e-05,-0.00013147220435992706,0.0025268059062000226,0.0005279333112057274,7.085021311158396,-0.00011122305395307314,1.901110578359661e-05,0.00014355249323020461,-0.0008301485981563285,0.00011349073180003126,0.0007829053847661352,-3.27085708192141e-05,-3.759975860284921e-06,-7.706894147191667e-06,1.5071193822430121e-05,1.7610476652381873e-06,3.6027313197058927e-06,0.00024759253685949445,1.0799222521761052e-06,-4.856490497800557e-05
454,1786181236.3496137,0.004111051559448242,425,True,True,,-0.0006831333658467139,0.002120415837119015,0.004308912375670847,0.05985815319571022,0.02424667502822201,-0.0050136429045508635,1.0,2.5760659234145348e-09,0.0,-0.001321202984552551,0.00025968110387567314,0.001976744652317083,-0.000469759526297545,-8.34007684971285e-05,-0.00012743358475317317,0.0023917631618880753,0.0004938309622292325,6.312859632043197,-0.0001033421438853192,1.7679536327262974e-05,0.0001324451731961911,-0.0007712339405903558,0.0001043969637370061,0.000714855197727759,-3.0192150536529468e-05,-3.4493362654396227e-06,-7.394105419289425e-06,1.3928516927933346e-05,1.6303640286833284e-06,3.464792197818788e-06,0.00023645368775160658,2.1311667906944923e-07,-4.66549248694376e-05
