imu_index,timestamp,dt,pose_index,has_pose_match,update_applied,skip_reason,omega_hat_x,omega_hat_y,omega_hat_z,q_norm,P_theta_x,P_theta_y,P_theta_z,P_bg_x,P_bg_y,P_bg_z,P_min_eigenvalue,P_symmetry_error,r_theta_x,r_theta_y,r_theta_z,residual_norm,R_x,R_y,R_z,NIS,delta_theta_x,delta_theta_y,delta_theta_z,delta_bg_x,delta_bg_y,delta_bg_z,K_theta_x,K_theta_y,K_theta_z,K_bg_x,K_bg_y,K_bg_z
21218,1786181340.1699471,0.004268646240234375,21189,True,True,,-0.011971479033849762,-0.005459757507829385,0.21165199965715434,1.0,7.3330121485790716e-09,3.3981915979748724e-09,4.867995423673765e-09,3.27131101211274e-08,1.6060507941386464e-08,2.3814268507805076e-08,3.0536660218001588e-09,0.0,-0.00024954512054521817,-0.0006118842059435854,0.00029744523570662514,0.0007246714544645106,1.099156e-07,9.417493e-08,8.703851e-08,5.321329541575652,-1.6472273406192486e-05,-2.2018628684906714e-05,1.6636934064432468e-05,4.961514388176237e-06,1.38019713078427e-05,-6.98443215626865e-06,0.06671493939308737,0.03608381916634528,0.05592921375794062,-0.02040329157030306,-0.02247088383158958,-0.023466140679712595
21219,1786181340.1756945,0.005747318267822266,21190,True,True,,-0.006650116548237938,-0.004408295479137228,0.2233768990893106,1.0,7.4118994222031214e-09,3.417692226094471e-09,4.901566930515371e-09,3.272045301793428e-08,1.6068064174980668e-08,2.3820247275069754e-08,3.0689715405569116e-09,0.0,-0.0001786742557321351,-0.0005874853727293478,0.0003024884210107645,0.0006845164699829791,1.099156e-07,9.417493e-08,8.703851e-08,4.795353153652588,-1.186839347947491e-05,-2.127448363260741e-05,1.703615880482164e-05,3.5512829716355745e-06,1.3316415179608086e-05,-7.151614364099618e-06,0.06743264750488681,0.03629088687711457,0.05631492238273651,-0.020622338213341817,-0.022599725903482304,-0.02362859291015035
21220,1786181340.1797855,0.004091024398803711,21191,True,True,,0.011455827168790424,-0.0012258178943168356,0.2287103817036747,1.0,7.32631063999397e-09,3.396123000586757e-09,4.847703591957468e-09,3.27124244216035e-08,1.6059695400149007e-08,2.3810817817272615e-08,3.0519918081140215e-09,0.0,-0.0002404537585854581,-0.0005524968368256002,0.0002807473677179817,0.0006647479591550044,1.099156e-07,9.417493e-08,8.703851e-08,4.471284194889518,-1.5855134395869606e-05,-1.9860590885341503e-05,1.563754448995463e-05,4.7724390274980076e-06,1.2463806759822878e-05,-6.5646086926761555e-06,0.06665396992219387,0.03606185360161359,0.055696077462463744,-0.020384213068137993,-0.022457405871149444,-0.02336982570120461
21221,1786181340.1856651,0.005879640579223633,21192,True,True,,-0.02476793527023707,0.007283833298923342,0.22445589931236737,1.0,7.418375535557288e-09,3.4189430289424664e-09,4.89010884830783e-09,3.2721000957776145e-08,1.606853597270044e-08,2.381836056782719e-08,3.069910889388957e-09,0.0,-0.00011364904465211086,-0.0005450289060664678,0.00030073486981640763,0.0006327828029599411,1.099156e-07,9.417493e-08,8.703851e-08,4.130443341109578,-7.490574717171711e-06,-1.9756086772151942e-05,1.6898350296737038e-05,2.210268387131833e-06,1.2348333779527584e-05,-7.09443817130819e-06,0.06749156676853481,0.036304168229736,0.05618327855873163,-0.020639893534320986,-0.022608093849312585,-0.023574934589829184
21222,1786181340.1899843,0.004319190979003906,21193,True,True,,0.012514109461375796,0.005140956965143813,0.23405037175053867,1.0,7.353243579502068e-09,3.4027772936243574e-09,4.849012218356104e-09,3.2714882214072775e-08,1.6062250985844848e-08,2.381117821154605e-08,3.0571874236914804e-09,0.0,-0.00013991452701408446,-0.0005290162449100553,0.0002822403949338488,0.0006157060197697644,1.099156e-07,9.417493e-08,8.703851e-08,3.8951729353375506,-9.182637081307501e-06,-1.907546182769435e-05,1.572532716202025e-05,2.727202707252287e-06,1.1938288897720127e-05,-6.602009629118205e-06,0.06689900316335141,0.03613251206852441,0.05571111250240577,-0.02045859818730933,-0.022501337895964507,-0.02337766088083129
21223,1786181340.1956651,0.00568079948425293,21194,True,True,,-0.0034675847413314564,0.005129018676246093,0.2319264347601678,1.0,7.423338374113111e-09,3.4203942686206335e-09,4.881209685772361e-09,3.272140225481473e-08,1.60690593956683e-08,2.3816917823696853e-08,3.07101505843242e-09,0.0,-3.4274228352956896e-05,-0.0005335495677597967,0.00027889302611131006,0.0006030183944121276,1.099156e-07,9.417493e-08,8.703851e-08,3.766643983340103,-2.1272637017570237e-06,-1.9368919863813553e-05,1.564218215573865e-05,5.643468069099131e-07,1.2074954908553241e-05,-6.566889005418837e-06,0.06753671805212591,0.03631957837656472,0.05608103457545397,-0.020653158788933458,-0.022617521371670033,-0.02353356145626322
21224,1786181340.1998978,0.004232645034790039,21195,True,True,,0.030620312911861635,-0.0012746432786624596,0.2340635406491732,1.0,7.3494985169000306e-09,3.402055734315886e-09,4.836663053272252e-09,3.2714471467450794e-08,1.6061929870928077e-08,2.380912716541586e-08,3.056588238726253e-09,0.0,-6.420140186810523e-05,-0.0005169580524601191,0.00028823276971441143,0.0005953533216019124,1.099156e-07,9.417493e-08,8.703851e-08,3.6719047760862247,-4.109875642567735e-06,-1.865589787122129e-05,1.601729975637844e-05,1.170873482079499e-06,1.1646675361335e-05,-6.723515062169552e-06,0.06686493133875386,0.036124849794636975,0.05556923084935408,-0.02044767401791479,-0.022496387720147813,-0.023319666225250432
21225,1786181340.2056713,0.0057735443115234375,21196,True,True,,0.014640176038379554,-0.00022102695402379457,0.24365764116423538,1.0,7.428703519405657e-09,3.421957655099501e-09,4.874852555970418e-09,3.272184505131297e-08,1.606961922521258e-08,2.3815924398551728e-08,3.07221161746933e-09,0.0,-0.0001539455198976343,-0.0005097975297568916,0.0003208036214381258,0.0006216974408589745,1.099156e-07,9.417493e-08,8.703851e-08,3.9771667578449117,-1.0215415277318492e-05,-1.8475144003182844e-05,1.7967320863150037e-05,3.0344990209411038e-06,1.1580537124212237e-05,-7.541691746947479e-06,0.0675855305712429,0.036336178088726606,0.05600799641791133,-0.02066755929842522,-0.022627541843102113,-0.023504459327409008
21226,1786181340.2100418,0.004370450973510742,21197,True,True,,-0.018386057460641387,-0.002363136491148007,0.25857889085598235,1.0,7.3670224773340514e-09,3.4068379872724995e-09,4.837956399891327e-09,3.271605027166976e-08,1.6063726834412682e-08,2.3809477852542193e-08,3.060316988843603e-09,0.0,-7.066960494144277e-05,-0.000494409310768549,0.00033371460946425503,0.0006006664633613995,1.099156e-07,9.417493e-08,8.703851e-08,3.7527073906490633,-4.550432133807795e-06,-1.7863114145358237e-05,1.8549672444572865e-05,1.302049689133993e-06,1.1158103458525213e-05,-7.78653581941465e-06,0.06702436354681073,0.0361756289991622,0.055584090306525814,-0.02049584541610191,-0.022527493146528032,-0.023327379445879395
21227,1786181340.21568,0.00563812255859375,21198,True,True,,0.014635839489669478,-0.001309028594606532,0.2703045633918017,1.0,7.4313575359055756e-09,3.423190287788228e-09,4.869151609193266e-09,3.2722033731223275e-08,1.6070026683366e-08,2.3815037189758224e-08,3.0731455608945383e-09,0.0,-0.00013518781906275807,-0.0004714718599866768,0.00036868059207485895,0.0006135852346291509,1.099156e-07,9.417493e-08,8.703851e-08,3.9043470289740165,-8.953476552622299e-06,-1.7091702782548244e-05,2.062481028264833e-05,2.647980580452652e-06,1.0714432390333048e-05,-8.657112108435625e-06,0.0676096778283923,0.03634926533352128,0.05594249726948606,-0.020674365547689845,-0.022634997111570503,-0.023478421473480938
21228,1786181340.2197568,0.004076957702636719,21199,True,True,,-0.009867892490910973,0.001876048973003135,0.2873574665039102,1.0,7.341952563515239e-09,3.4009481238038337e-09,4.81797991939378e-09,3.271365309686308e-08,1.6061375243081483e-08,2.380607470897332e-08,3.0556492963101446e-09,0.0,-6.582392750332143e-05,-0.0004684365461696295,0.0003776790854248176,0.0006053156852309551,1.099156e-07,9.417493e-08,8.703851e-08,3.8310344880966363,-4.2090203292514835e-06,-1.689422632442423e-05,2.0906456312702453e-05,1.1950819657761843e-06,1.0554753186162484e-05,-8.77573217333695e-06,0.06679628144463286,0.036113085862950256,0.0553545771710771,-0.02042563051091388,-0.02248785821567406,-0.02323255092245803
21229,1786181340.2257564,0.005999565124511719,21200,True,True,,0.018893053427123253,-0.0023955637801830274,0.30014941223608355,1.0,7.456524341277668e-09,3.417312130541447e-09,4.872106345346376e-09,3.272433696368381e-08,1.6067674154244522e-08,2.381567943169613e-08,3.0684900655437573e-09,0.0,0.0011387759294650237,-0.00021956856721143611,0.001339948925247608,0.001772141104852667,1.129088e-07,8.776186e-08,8.785502e-08,30.55622393023559,7.530481638753223e-05,-8.954158393702601e-06,7.430753847956326e-05,-2.3078192687867616e-05,4.93722762003254e-06,-3.1186250492097194e-05,0.06604026727580663,0.03893843079673166,0.05545620896991969,-0.02019389794938513,-0.024246175635014754,-0.023275763536394118
21230,1786181340.2298093,0.004052877426147461,21201,True,True,,-0.018368124380188883,0.011447937992196941,0.3204206364865756,1.0,7.374746415418749e-09,3.3859790244019013e-09,4.821887482431948e-09,3.2716666525506064e-08,1.6055505496912047e-08,2.3806877216787296e-08,3.0438223548638272e-09,0.0,0.0011555794736606416,-0.00022079918570880991,0.0012983773976986974,0.001752113029233651,1.129088e-07,8.776186e-08,8.785502e-08,29.721500877781708,7.558153775165963e-05,-8.937783981300562e-06,7.126116339478979e-05,-2.3165079290784143e-05,4.898946534601596e-06,-2.99076281384191e-05,0.06531598364003297,0.03858140747461709,0.05488459830336104,-0.019972340086423568,-0.024023716259789565,-0.02303663481616887
21231,1786181340.2356672,0.005857944488525391,21202,True,True,,0.026396149699101902,0.009312509045662339,0.33429896811471405,1.0,7.471963270594678e-09,3.400020177378089e-09,4.868429108640735e-09,3.272572359813928e-08,1.60609427730342e-08,2.3815138392731507e-08,3.0548362741976723e-09,0.0,0.0009542629289215188,-0.00022476635026082983,0.0012868859747547426,0.0016177803193709317,1.129088e-07,8.776186e-08,8.785502e-08,25.888309958454066,6.32649650357541e-05,-9.07466596382362e-06,7.131247635676237e-05,-1.9403164849496013e-05,5.072141946877426e-06,-2.992856756005359e-05,0.06617700654877978,0.038741396458223575,0.055414353386869765,-0.020235008502497136,-0.02412249062537178,-0.023259491526309045
21232,1786181340.2399304,0.004263162612915039,21203,True,True,,-0.017260291136048603,0.007176908903715461,0.3524383966822741,0.9999999999999999,7.407916465596215e-09,3.3749568291536013e-09,4.829260587656772e-09,3.271970756239205e-08,1.6051227698482644e-08,2.3808278518419663e-08,3.0350642551754253e-09,0.0,0.0009289778591449614,-0.0002128318981003363,0.0012481488161760303,0.0015704052811144561,1.129088e-07,8.776186e-08,8.785502e-08,24.393944594085575,6.106203218666155e-05,-8.552400299200283e-06,6.86099702169207e-05,-1.8728382470627236e-05,4.742512112049956e-06,-2.8794972113877045e-05,0.0656097624951839,0.03845581339537204,0.05496852199055688,-0.020061353292970836,-0.02394451971353621,-0.023073057511242716
21233,1786181340.245692,0.005761623382568359,21204,True,True,,0.0008679332464220251,0.011433224391603412,0.366315645654388,1.0,7.49195191763098e-09,3.3874864453136136e-09,4.870155854122646e-09,3.2727528198361883e-08,1.605610162196876e-08,2.3815534962836992e-08,3.0448867926217826e-09,0.0,0.000839861773456248,-0.00020497122866625658,0.001238685630803529,0.00151053735308107,1.129088e-07,8.776186e-08,8.785502e-08,22.787574478603847,5.584513310386102e-05,-8.266645213812659e-06,6.866708283663902e-05,-1.7134597873925337e-05,4.588449369573859e-06,-2.8818607830958354e-05,0.06635404165996367,0.038598579287601804,0.055434007834622906,-0.020288236078860506,-0.02403260649773425,-0.023268843668604277
21234,1786181340.2497778,0.0040857791900634766,21205,True,True,,-0.00976757815570405,0.013559166942233837,0.3844539652622189,1.0,7.4087941367610315e-09,3.359087668338557e-09,4.821810017067967e-09,3.2719727660650534e-08,1.6045113903235164e-08,2.3807053652500713e-08,3.0224538646990127e-09,0.0,0.0008017794517437217,-0.00021824022567482643,0.0012102768289435119,0.001468076662854711,1.129088e-07,8.776186e-08,8.785502e-08,21.597600477860404,5.273852748677246e-05,-8.699732852563598e-06,6.642681063198172e-05,-1.6190405649062798e-05,4.868442037022938e-06,-2.7878521924020946e-05,0.06561753730928203,0.03827499074911177,0.054883716698375155,-0.02006284664711938,-0.023831080504617977,-0.02303853919585763
21235,1786181340.2556868,0.005908966064453125,21206,True,True,,-0.0012292707500549866,0.005032181500196814,0.402591313784143,1.0,7.50644812123118e-09,3.3762715084606337e-09,4.870949272317064e-09,3.272882324444036e-08,1.6051817338225737e-08,2.3815762215885438e-08,3.0359442996877214e-09,0.0,0.0007613938094687282,-0.00023017702212706312,0.0012186964184516624,0.0014553085428731236,1.129088e-07,8.776186e-08,8.785502e-08,21.339682722118656,5.076362798504287e-05,-9.208878681782497e-06,6.757045838701673e-05,-1.559325203463167e-05,5.178542740106078e-06,-2.8359003672708697e-05,0.06648243260112173,0.038470788041063325,0.05544303881327791,-0.02032651746263982,-0.0239520570329228,-0.023273654363160114
21236,1786181340.259882,0.004195213317871094,21207,True,True,,0.003047380501979645,0.0007659449574567081,0.42605550378781565,1.0,7.4316790298381255e-09,3.3513057444379507e-09,4.828073559016955e-09,3.272180666790915e-08,1.6042169521134357e-08,2.3808239273932342e-08,3.0161922743406883e-09,0.0,0.0006876434956761222,-0.00022865866914320953,0.001188763922504128,0.0013922277211603788,1.129088e-07,8.776186e-08,8.785502e-08,19.684692788160305,4.540699682305484e-05,-9.058789380695316e-06,6.533011420479817e-05,-1.3956548547964085e-05,5.1253359787449915e-06,-2.741997026944973e-05,0.06582022451656624,0.03818631670453578,0.05495501077680444,-0.020123768169847265,-0.02377472019589956,-0.023069392886322846
21237,1786181340.2656715,0.005789518356323242,21208,True,True,,-0.008656571949472391,-0.00030444637852203695,0.4431271707580851,1.0,7.51525491666841e-09,3.3662129818433e-09,4.870508140046194e-09,3.2729587226138904e-08,1.6047997625870406e-08,2.381575896507241e-08,3.0278842288148765e-09,0.0,0.0006514732252366358,-0.00023664112869739123,0.0011410396816894672,0.0013350610256394277,1.129088e-07,8.776186e-08,8.785502e-08,18.118485710845366,4.3523052245601715e-05,-9.409935145576924e-06,6.325825046916236e-05,-1.3385941516662145e-05,5.337686607478243e-06,-2.6551240592084833e-05,0.06656043274685387,0.03835617528996402,0.05543801764143117,-0.020349283481468458,-0.023879357694276352,-0.023272421780400114
21238,1786181340.2698736,0.004202127456665039,21209,True,True,,-0.005447393007955729,-0.0035055760651295153,0.4474147679986772,1.0,7.439997662789071e-09,3.3421392832400465e-09,4.8280295415660216e-09,3.272252718401252e-08,1.60387076495038e-08,2.3808302538302545e-08,3.0088197776446535e-09,0.0,0.0006024318927065932,-0.00022778832954509473,0.0011044385656420882,0.0012785132982118513,1.129088e-07,8.776186e-08,8.785502e-08,16.690631849386655,3.9853393651450676e-05,-8.989276294561811e-06,6.069465381604387e-05,-1.2262439265621289e-05,5.1023711332659055e-06,-2.547652428501189e-05,0.06589390073652163,0.0380818691217317,0.05495450969454646,-0.020145202511969752,-0.023708320656946634,-0.023070011616470057
21239,1786181340.2756953,0.005821704864501953,21210,True,True,,-0.008630923568690108,-0.0013801494362627811,0.45809287652296216,0.9999999999999999,7.525494940449354e-09,3.3584739699466704e-09,4.87210175597936e-09,3.273048906761618e-08,1.6045102955300396e-08,2.3816106841991143e-08,3.0216474647344117e-09,0.0,0.0005510830506158513,-0.00022237085332798634,0.0010537490104950496,0.0012097637381758414,1.129088e-07,8.776186e-08,8.785502e-08,14.988702857128189,3.689227283397619e-05,-8.816654295714017e-06,5.843742037607166e-05,-1.1358238373081665e-05,5.009226626076677e-06,-2.452986731180633e-05,0.06665112573900413,0.03826799327559178,0.05545615674413188,-0.02037587878544205,-0.023822991746646396,-0.023280801897297358
21240,1786181340.2800016,0.004306316375732422,21211,True,True,,-0.012880623330317024,-0.0003198956628888578,0.460247944390274,1.0,7.458662940581965e-09,3.3374499325944216e-09,4.834743823691741e-09,3.2724216792837574e-08,1.6037003298863658e-08,2.3809547679292714e-08,3.004985116454487e-09,0.0,0.0005163016815358111,-0.00021849295792109974,0.0010179221779046243,0.0011620981711060005,1.129088e-07,8.776186e-08,8.785502e-08,13.87175465063911,3.4267875686327666e-05,-8.602130414821881e-06,5.601770387859995e-05,-1.0556082554609802e-05,4.894245577116358e-06,-2.3515046734651533e-05,0.06605921357904727,0.0380284365728674,0.05503093420388339,-0.0201945606220724,-0.02367350392472144,-0.023102770311635913
21241,1786181340.285664,0.005662441253662109,21212,True,True,,-0.011804804247762415,-0.00032478990846597413,0.46985883643700865,1.0,7.526902386060364e-09,3.35032160419471e-09,4.8700446478107235e-09,3.27305675849328e-08,1.6042063797012455e-08,2.3815800309127472e-08,3.015087503136875e-09,0.0,0.0005275759780321608,-0.0002302254855562564,0.0009582886790682625,0.0011178807535808999,1.129088e-07,8.776186e-08,8.785502e-08,12.753259481901516,3.534837356487992e-05,-9.104826907634633e-06,5.312110987536184e-05,-1.0893472646468947e-05,5.172236110694299e-06,-2.229953495164952e-05,0.06666359017865651,0.03817510260592457,0.0554327418789255,-0.020378540842754898,-0.023763632452491724,-0.023271630305059486
21242,1786181340.2898724,0.00420832633972168,21213,True,True,,0.004185057224884052,-0.005656283144576668,0.4666853439719603,1.0,7.450710562089924e-09,3.327535876275097e-09,4.827929551522513e-09,3.272342508746072e-08,1.6033294832453012e-08,2.3808402201963746e-08,2.9970263429366907e-09,0.0,0.00045375797241783674,-0.0002205025398607319,0.0009437583043402835,0.001070138965101742,1.129088e-07,8.776186e-08,8.785502e-08,11.815803140576906,3.0114342818254775e-05,-8.634002622571135e-06,5.186273374731159e-05,-9.290972188381852e-06,4.94270444001204e-06,-2.1772262454505856e-05,0.06598878114715041,0.037915471894927624,0.054953371492112234,-0.020171944045329678,-0.02360177157729683,-0.02307088132419022
21243,1786181340.295665,0.0057926177978515625,21214,True,True,,-0.013915148802927565,-0.0024654338490166803,0.4837513322344148,1.0,7.532071632008214e-09,3.344224341809547e-09,4.87053821158822e-09,3.27310069129612e-08,1.6039849847121967e-08,2.3815943342986515e-08,3.010153396707529e-09,0.0,0.000514310614166737,-0.000233413421610859,0.0008946257287679453,0.0010579945310852188,1.129088e-07,8.776186e-08,8.785502e-08,11.386766467618038,3.449941521307592e-05,-9.221066304739546e-06,4.9596641178395124e-05,-1.063938978106455e-05,5.2251423742811674e-06,-2.0821444464943704e-05,0.06670937234076904,0.0381056279848161,0.05543835978702192,-0.020391420427261307,-0.02371883228318698,-0.023274622722697057
21244,1786181340.2999225,0.0042574405670166016,21215,True,True,,0.016988161586853498,-0.007796979991390961,0.4837721536788797,1.0,7.459791828555201e-09,3.3230562696439385e-09,4.830863973077987e-09,3.272423205677004e-08,1.6031713376392698e-08,2.3808971976908637e-08,2.993365500361718e-09,0.0,0.0004446563854263662,-0.00023287865990916022,0.0008541850389768145,0.0009907491368420917,1.129088e-07,8.776186e-08,8.785502e-08,10.07679487598268,2.9568400893812696e-05,-9.10117146598025e-06,4.696828159967932e-05,-9.133053743765303e-06,5.216080228586898e-06,-1.971863474791366e-05,0.06606920996902316,0.03786443080847365,0.05498677222041291,-0.0201953969112847,-0.023568351265889704,-0.023085482220722438
21245,1786181340.3056645,0.005742073059082031,21216,True,True,,-4.693735940273537e-05,-0.009932726071619548,0.48592238131362764,1.0,7.535262177942073e-09,3.338855935973976e-09,4.870606125004628e-09,3.27312651401565e-08,1.6037932756188534e-08,2.381600386521048e-08,3.0058044140390846e-09,0.0,0.00042039898576211093,-0.00015033477372321412,0.0007999748802208993,0.0009161308096580224,1.129088e-07,8.776186e-08,8.785502e-08,8.588050692964678,2.8182970667906877e-05,-5.998366775620073e-06,4.434888890042849e-05,-8.677479287843854e-06,3.2925252523809755e-06,-1.8619715385867958e-05,0.06673762815224606,0.038044460282506735,0.05543913284901673,-0.020398936003339273,-0.023679146972333164,-0.02327549216890305
21246,1786181340.3099275,0.0042629241943359375,21217,True,True,,0.0020922691198851087,0.01776086040312807,0.4827452380290135,1.0,7.463075904929376e-09,3.318197940629966e-09,4.831203364030962e-09,3.272450110596335e-08,1.6030003756319566e-08,2.3809077969456862e-08,2.9894226008168196e-09,0.0,0.00034883495133204294,-0.00018125642319347075,0.0007262114989022136,0.0008257862043879876,1.129088e-07,8.776186e-08,8.785502e-08,7.0385199265724765,2.321262940710177e-05,-7.084951526783944e-06,3.993450813862771e-05,-7.1732879316532775e-06,4.04056054152376e-06,-1.6765840231203712e-05,0.06609829270297779,0.03780907705555187,0.0549906353174295,-0.02020318273902467,-0.0235323631053024,-0.02308761688265853
21247,1786181340.3156714,0.005743980407714844,21218,True,True,,-0.01814058259218324,0.0028431158425865468,0.4678482958692447,1.0,7.538301912666084e-09,3.334365822200856e-09,4.871007606841444e-09,3.273151250513779e-08,1.6036383390659032e-08,2.381611830148079e-08,3.002178014189164e-09,0.0,0.00043268621734751796,-0.00011944263625972969,0.0006299521647608139,0.0007735138240044667,1.129088e-07,8.776186e-08,8.785502e-08,5.969544221084621,2.8993684723180646e-05,-4.835724165175074e-06,3.4926900621156724e-05,-8.91519425820913e-06,2.5348546607763056e-06,-1.4663510673520383e-05,0.06676454468257534,0.03799330493795126,0.0554437026483318,-0.02040608713281265,-0.02364602915834548,-0.023277890754544752
21248,1786181340.319928,0.004256486892700195,21219,True,True,,0.01915258860207497,0.02414586998792577,0.44655769637991827,1.0,7.46513937991078e-09,3.3138439987310986e-09,4.831237028343557e-09,3.272465758887375e-08,1.6028524979214094e-08,2.380912537866182e-08,2.985921410787754e-09,0.0,0.000309341669987991,-0.00011139709010770189,0.0005790343765373821,0.0006658696491712604,1.129088e-07,8.776186e-08,8.785502e-08,4.533434073049827,2.055183460960725e-05,-4.416495969175147e-06,3.184221798907047e-05,-6.332750448447936e-06,2.410479177752211e-06,-1.3367817796550564e-05,0.06611656335196683,0.037759472556924405,0.05499101850898777,-0.020207741691923718,-0.023500598446168173,-0.023088230260601212
21249,1786181340.3256757,0.005747795104980469,21220,True,True,,-0.025582185647476583,0.027339251508748018,0.4380489411977148,1.0,7.551744791097543e-09,3.330432059739379e-09,4.872742316829817e-09,3.2732732900285776e-08,1.603508676705716e-08,2.3816463492980387e-08,2.999031266137933e-09,0.0,7.719634976681222e-05,-7.303190199176635e-05,0.0020025633711130563,0.002005381008798464,1.154917e-07,8.779705e-08,8.834893e-08,42.99424196477044,5.1257800529210985e-06,-2.8255164145589248e-06,0.00011044861583473779,-1.6102353604383696e-06,1.6698048535975892e-06,-4.637190182131077e-05,0.06538784569101808,0.037933203432586764,0.05515338236441375,-0.019984352054070023,-0.02360813106793488,-0.023156421815626466
21250,1786181340.3297868,0.004111051559448242,21221,True,True,,0.020225797587883856,0.01348914670389442,0.41679002009953614,1.0,7.474358272969038e-09,3.3067450120045906e-09,4.8268960058346135e-09,3.272548316404147e-08,1.6026013938384532e-08,2.3808398469648083e-08,2.9802715827552142e-09,0.0,7.225956886385214e-05,-7.292398593506999e-05,0.0018937638119483685,0.0018965444177403974,1.154917e-07,8.779705e-08,8.834893e-08,38.475628064011026,4.754254960397526e-06,-2.7948091523587494e-06,0.00010346514847163429,-1.4974203639254147e-06,1.6619814429327865e-06,-4.344051006440036e-05,0.0647177785933789,0.037663417897432855,0.05463445915645105,-0.019779319126891036,-0.023440632836352133,-0.022938963082663983
21251,1786181340.335672,0.005885124206542969,21222,True,True,,0.020227295008247784,0.013487484722451488,0.4168334606096005,1.0,7.572693608002098e-09,3.327076830645819e-09,4.875817282498833e-09,3.2734650799201535e-08,1.603405060042148e-08,2.3817043095056345e-08,2.9963651081937204e-09,0.0,9.233920092855524e-06,-0.00010373764648137562,0.0017301581912618441,0.0017332899732497827,1.154917e-07,8.779705e-08,8.834893e-08,32.130817189862974,7.132815788709806e-07,-3.934163948049185e-06,9.548415572448495e-05,-2.7835634194520055e-07,2.4461853720028954e-06,-4.0089812531541685e-05,0.06556922385152675,0.03789500080512167,0.055188187174683954,-0.02003881646043694,-0.02358437883141611,-0.023171409861200136
21252,1786181340.3401692,0.0044972896575927734,21223,True,True,,-1.2452635410272069e-05,0.003897655537079485,0.3955682574221321,1.0,7.528919972170794e-09,3.3128342733986587e-09,4.849258850629874e-09,3.273053424049424e-08,1.6028648834192706e-08,2.3812369667509056e-08,2.985095187914895e-09,0.0,2.27393150173983e-05,-0.00012784497570666466,0.0015959920855634405,0.0016012657966252945,1.154917e-07,8.779705e-08,8.834893e-08,27.431845198715116,1.608373709662422e-06,-4.836560392389397e-06,8.760005906558328e-05,-5.624699870675154e-07,2.9918076328772306e-06,-3.677976471937148e-05,0.06519019795426671,0.03773278756009113,0.05488757876518949,-0.019922581403130458,-0.02348384795749808,-0.023045419017156836
21253,1786181340.3457968,0.005627632141113281,21224,True,True,,0.0063796968345767955,-0.006757980270553392,0.37749553718685147,1.0,7.596417646713686e-09,3.3265602401256607e-09,4.88280856870584e-09,3.2736809230534005e-08,1.6034122579416645e-08,2.3818290672573983e-08,2.9959784603203244e-09,0.0,9.953487017100397e-06,-0.0001646894047478211,0.0014841209840199302,0.0014932637969053818,1.154917e-07,8.779705e-08,8.834893e-08,23.85100688398129,8.100421297786294e-07,-6.243473708607703e-06,8.202307680045949e-05,-3.3471518578854847e-07,3.8826171742127846e-06,-3.443796102192423e-05,0.06577463183707331,0.03788912972894968,0.05526731984239912,-0.020100470584984445,-0.02358129072226736,-0.023204726992683316
21254,1786181340.349787,0.00399017333984375,21225,True,True,,0.002118973549762584,-0.019545036887727605,0.36794259714787336,1.0,7.502225089112464e-09,3.3002190577784335e-09,4.829786658378782e-09,3.272798550752459e-08,1.6024034408396687e-08,2.3808954497261015e-08,2.975125200904407e-09,0.0,7.768530546831278e-06,-0.00016200127503605166,0.0014038527894078676,0.00141319050998385,1.154917e-07,8.779705e-08,8.834893e-08,21.375737703823813,6.492512151737475e-07,-6.091554486114733e-06,7.67443341883441e-05,-2.814190263514558e-07,3.790521002559001e-06,-3.222215837509639e-05,0.06495904831738984,0.037589112716521364,0.05466717774695416,-0.019851003714439423,-0.023395502932483728,-0.022953108296268444
21255,1786181340.355682,0.005894899368286133,21226,True,True,,0.0021192549687889355,-0.019548827408730166,0.3679748193062484,1.0,7.598067489354956e-09,3.321171105928913e-09,4.878906651517149e-09,3.273691527396967e-08,1.6032342176252284e-08,2.3817629858741887e-08,2.9917396480709095e-09,0.0,3.407787705475967e-05,-0.00015003899809703676,0.0012139983598274645,0.001223709532658096,1.154917e-07,8.779705e-08,8.834893e-08,16.01632100932567,2.372336812010397e-06,-5.695488415418579e-06,6.704046339228313e-05,-7.999243656245696e-07,3.5138891127835955e-06,-2.814767031744267e-05,0.06578890624679642,0.03782776254039219,0.05522315495716558,-0.02010392614489092,-0.02354438914299783,-0.023186441293968994
21256,1786181340.3600156,0.0043337345123291016,21227,True,True,,0.01064217089315456,-0.016356547297842947,0.32858817397656587,1.0,7.53588355339678e-09,3.3033763558632707e-09,4.8437275721184235e-09,3.273107896153686e-08,1.6025585203175326e-08,2.3811435748539827e-08,2.9776673897354067e-09,0.0,-2.1043770161071743e-05,-0.0001327994205696148,0.0011088295855864127,0.0011169519131269496,1.154917e-07,8.779705e-08,8.834893e-08,13.350421626116162,-1.263093368754377e-06,-4.97981031688626e-06,6.079120240038845e-05,3.2118872421303573e-07,3.1306918710484797e-06,-2.5524111656030065e-05,0.06525047323468215,0.03762508900822252,0.05482497151574556,-0.019939119390859444,-0.023419442564877605,-0.023019506444904088
